date,BTC-EUR,BTC-USD,ETH-EUR,BTC-ETH,ETH-BTC,LTC-BTC
2018-04-23,7313.39990234375,8968.25,527.5499877929688,11.5,0.07198999822139701,0.017060000449419
2018-04-24,7896.490234375,9655.76953125,575.4199829101562,11.5,0.072820000350475,0.01706999912858
2018-04-25,7277.759765625,8873.6201171875,506.6700134277344,12.520000457763672,0.06960000097751601,0.016330000013113
2018-04-26,7651.60009765625,9282.1201171875,545.239990234375,13.710000038146973,0.07142999768257101,0.016580000519752003
2018-04-27,7363.41015625,8938.4697265625,531.3699951171875,14.770000457763672,0.07210999727249101,0.016300000250339
2018-04-28,7692.669921875,9351.4697265625,562.0499877929688,13.1899995803833,0.07301999628543801,0.016270000487565002
2018-04-29,7749.02001953125,9407.0400390625,568.8800048828125,13.699999809265137,0.073279999196529,0.016310000792145
2018-04-30,7647.27978515625,9248.4501953125,553.5,13.420000076293945,0.072449997067451,0.016039999201893
2018-05-01,7546.18994140625,9077.2802734375,557.5,12.25,0.074009999632835,0.016310000792145
2018-05-02,7691.22998046875,9232.1904296875,572.9099731445312,13.130000114440918,0.07447999715805001,0.016419999301433
2018-05-03,8097.91015625,9745.0400390625,646.3599853515625,12.25,0.07994999736547401,0.01655999943614
2018-05-04,8088.580078125,9699.6103515625,652.5700073242188,12.0,0.080920003354549,0.017419999465346
2018-05-05,8191.5,9845.900390625,679.72998046875,11.800000190734863,0.08263999968767101,0.018120000138878
2018-05-06,8026.33984375,9644.919921875,658.1300048828125,11.890000343322754,0.08214999735355301,0.017839999869465002
2018-05-07,7847.4501953125,9377.8095703125,631.489990234375,12.180000305175781,0.08038000017404501,0.017570000141859003
2018-05-08,7735.1201171875,9196.1298828125,629.8099975585938,13.079999923706055,0.08154000341892201,0.017330000177025
2018-05-09,7825.16015625,9321.16015625,632.8499755859375,12.350000381469727,0.080650001764297,0.016829999163746
2018-05-10,7540.2900390625,9032.2197265625,608.1199951171875,12.819999694824219,0.08025000244379,0.016429999843239
2018-05-11,7036.990234375,8421.0,565.8400268554688,12.930000305175781,0.08051999658346101,0.016209999099373002
2018-05-12,7099.5,8486.669921875,571.9099731445312,11.579999923706055,0.08075000345706901,0.016720000654459
2018-05-13,7280.2998046875,8709.4599609375,610.739990234375,11.529999732971191,0.084190003573894,0.016629999503493
2018-05-14,7264.419921875,8672.900390625,609.1699829101562,12.0,0.084009997546672,0.016990000382065003
2018-05-15,7173.580078125,8480.16015625,597.0900268554688,12.600000381469727,0.083269998431205,0.016450000926852
2018-05-16,7063.919921875,8344.7802734375,598.8300170898438,11.539999961853027,0.08466999977827,0.016669999808073002
2018-05-17,6847.06982421875,8071.0400390625,568.0800170898438,11.630000114440918,0.08296000212430901,0.016440000385046002
2018-05-18,7006.31005859375,8247.91015625,588.3900146484375,12.890000343322754,0.084090001881122,0.016499999910593
2018-05-19,6997.0400390625,8249.240234375,591.9400024414062,11.489999771118164,0.08453000336885401,0.016400000080466
2018-05-20,7233.77978515625,8533.0,607.2899780273438,11.579999923706055,0.083959996700286,0.01638999953866
2018-05-21,7127.43994140625,8419.650390625,591.469970703125,11.729999542236328,0.08312000334262801,0.015990000218153
2018-05-22,6786.7099609375,7992.75,544.9299926757812,12.100000381469727,0.08050999790430001,0.016030000522732003
2018-05-23,6413.39990234375,7505.77001953125,493.55999755859375,12.619999885559082,0.076999999582767,0.015780000016093
2018-05-24,6473.39990234375,7584.740234375,513.3099975585938,12.279999732971191,0.07936000078916501,0.016209999099373002
2018-05-25,6415.9599609375,7475.35986328125,502.5299987792969,12.270000457763672,0.078419998288154,0.015930000692605
2018-05-26,6297.91015625,7355.06005859375,502.6099853515625,12.239999771118164,0.07991000264883001,0.016130000352859
2018-05-27,6283.5,7362.22998046875,487.5899963378906,12.619999885559082,0.077670000493526,0.016030000522732003
2018-05-28,6118.18017578125,7118.8798828125,440.1400146484375,14.109999656677246,0.072149999439716,0.015589999966323001
2018-05-29,6471.16015625,7474.75,490.8900146484375,12.9399995803833,0.075779996812343,0.016019999980926
2018-05-30,6342.9501953125,7393.02001953125,478.3599853515625,14.0,0.075599998235702,0.015879999846220003
2018-05-31,6408.47021484375,7502.14990234375,493.30999755859375,13.350000381469727,0.077189996838569,0.015799999237060002
2018-06-01,6448.5400390625,7530.5498046875,496.2300109863281,13.350000381469727,0.076959997415542,0.015990000218153
2018-06-02,6547.5400390625,7643.259765625,505.94000244140625,13.100000381469727,0.07742000371217701,0.016149999573826002
